ResID,ReviewID,Rating,Text,Url,Timestamp
HvPDGFu5z_agspTA1iiBkA,0jx1rTYh15XSHGHi_1HP3A,4,Very good vegetarian options. I got the carrot taco and the pork belly pastor torta. Bigger than your typical street tacos. Nice flavor with the sauce with...,https://www.yelp.com/biz/lola-55-san-diego?hrid=0jx1rTYh15XSHGHi_1HP3A&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-05 17:20:12
eIUd0dPpd-8oWIQu2ch9gw,TK-7vsO_g4RxuHAaetK_5A,5,My boyfriend and I went on a date a couple of weeks back at Campfire and it did NOT disappoint. The drinks were delectable and we got 4 dishes and shared....,https://www.yelp.com/biz/campfire-carlsbad-2?hrid=TK-7vsO_g4RxuHAaetK_5A&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-05 10:16:49
eIUd0dPpd-8oWIQu2ch9gw,Ew_-Z66iTTJLbXCNS01YbQ,4,"Came here with family, it was my first time but not the others. Because they've been there before, this time they decided to try the Camp Feast. It was...",https://www.yelp.com/biz/campfire-carlsbad-2?hrid=Ew_-Z66iTTJLbXCNS01YbQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-08 09:47:01
eIUd0dPpd-8oWIQu2ch9gw,uoON4W7cbW0sl3lK05-usw,5,I just want to start by saying that this was my first visit to Carlsbad Village. I was quite excited at how cute this area is. I certainly want to go back...,https://www.yelp.com/biz/campfire-carlsbad-2?hrid=uoON4W7cbW0sl3lK05-usw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-30 14:22:39
V2cmN15Oc1v6u61_J5AAcA,El7XNbfGGKCMhl1NSS5DiA,5,"We went to shopping in the mall and came across that place.
Very trendy and looks amazing .
I reallly engoyed the cocktails.",https://www.yelp.com/biz/raised-by-wolves-san-diego?hrid=El7XNbfGGKCMhl1NSS5DiA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-09 19:55:10
V2cmN15Oc1v6u61_J5AAcA,BAakzdh15TQ2BnN5SFxC-g,3,A very trendy bar fittingly placed at the UTC mall. Make reservations as the line tends to build up. The novelty rotating fireplace entrance was a cool...,https://www.yelp.com/biz/raised-by-wolves-san-diego?hrid=BAakzdh15TQ2BnN5SFxC-g&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-05 23:26:13
V2cmN15Oc1v6u61_J5AAcA,lB-q0nn0EQWCo3-QBq-c1w,5,"One of the few speakeasies that truly still feel like a speakeasy, even then they're easily located on Google Maps and Yelp. When you first enter, it...",https://www.yelp.com/biz/raised-by-wolves-san-diego?hrid=lB-q0nn0EQWCo3-QBq-c1w&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-02 19:40:07
coiV3hIPRVtYoU3A8Ynodw,qMfRZpZmAR97DKpLNPTGRQ,5,I really dig this spot. The place is comfortable and has a great look that you can tell the owners put a lot​ of thought into. There are some great...,https://www.yelp.com/biz/the-cordova-bar-san-diego?hrid=qMfRZpZmAR97DKpLNPTGRQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-08 17:56:43
coiV3hIPRVtYoU3A8Ynodw,BzMkvWjL2JCEyjxA44AUNA,5,This is exactly what our hood needs! Fantastic cocktail bar with such a great vibe. The bartenders are so talented without being over the top. It's a casual...,https://www.yelp.com/biz/the-cordova-bar-san-diego?hrid=BzMkvWjL2JCEyjxA44AUNA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-04 20:14:17
D7gacN6vfda4iNjGcfZ3gQ,XR-zYf1WXMjA3ApiO_FMVg,5,I finally made it to Madison for brunch. I'm so glad I did. I came to Madison with some friends. The minute you step foot into Madison you are greeted with...,https://www.yelp.com/biz/madison-san-diego-8?hrid=XR-zYf1WXMjA3ApiO_FMVg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-02 16:42:52
D7gacN6vfda4iNjGcfZ3gQ,lOtBr_kLzJYzOnEHOGvHkg,5,"Came by for a Sunday afternoon birthday brunch and it was perfect! Started off with some good, strong coffee and churro waffles. The waffles were perfect...",https://www.yelp.com/biz/madison-san-diego-8?hrid=lOtBr_kLzJYzOnEHOGvHkg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-25 15:57:46
D7gacN6vfda4iNjGcfZ3gQ,_B7g7-McaL6MFBL8kNesBw,4,"Came here for a girls brunch yesterday. The restaurant is so cute! I loved the hallway as well as the walls. 

SERVICE - I did not catch our server's name...",https://www.yelp.com/biz/madison-san-diego-8?hrid=_B7g7-McaL6MFBL8kNesBw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-18 13:10:34
SKDq97Ygm9g1DC3vxAZGqA,Yk4x-xJLoMHGd0Q_xVGzPQ,5,Stephen Kurpinsky's new beverage program is out of control. Its a shame they only have the cereal inspired cocktails during brunch because they FANTASTIC....,https://www.yelp.com/biz/hundred-proof-san-diego?hrid=Yk4x-xJLoMHGd0Q_xVGzPQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-26 11:54:29
SKDq97Ygm9g1DC3vxAZGqA,Xr199_ZTVGNwskP2XH6p-w,4,"Food was decent here.  I came with my friends for brunch.  Their burgers was good but kinda small? The fried chicken was delicious. 

Parking is tough...",https://www.yelp.com/biz/hundred-proof-san-diego?hrid=Xr199_ZTVGNwskP2XH6p-w&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-10-30 09:21:54
SKDq97Ygm9g1DC3vxAZGqA,suJVtpnEjZ0XQTTkhWSeUQ,5,"Honestly forgot about this place until my mom came to visit and we were in the neighborhood. 
I think this place has the best service in San Diego. That to...",https://www.yelp.com/biz/hundred-proof-san-diego?hrid=suJVtpnEjZ0XQTTkhWSeUQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-10-28 18:47:29
lqTbsbZTD0HrlMe-PvxdJA,UcLSsqjreQpGzEHfxOwfcA,5,"Amazing place !!! I came for "" a drink "" and I ended up staying for dinner and churros.
The vibe is unique, the decor is authentic and you really feel like...",https://www.yelp.com/biz/tahona-bar-san-diego?hrid=UcLSsqjreQpGzEHfxOwfcA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-30 17:02:51
lqTbsbZTD0HrlMe-PvxdJA,KtivZOQZN8LUBXfLGxFQyA,4,"Tahona is definitely the coolest spot in Old Town. 

The space is lovely and there are two cool bars. Two! One is kind of an intimate tasting room for their...",https://www.yelp.com/biz/tahona-bar-san-diego?hrid=KtivZOQZN8LUBXfLGxFQyA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-02 23:00:04
lqTbsbZTD0HrlMe-PvxdJA,xL7UbT-6expJF5dec979_A,5,"I'm not even a fan of mezcal, but I love this mezcal bar! Tahona is located next door to the Cemetery of El Campo Santo in Old Town. Creepy but awesome, its...",https://www.yelp.com/biz/tahona-bar-san-diego?hrid=xL7UbT-6expJF5dec979_A&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-26 11:46:36
kP-35U6V57A4rLyyKXQdbA,QMcSy-nkdeqJYvr-04h67Q,5,"After living in LA and seeing Filipino restaurants flourish anywhere from trendy formal to family style sit down to hip music vegan scene, it makes me sad...",https://www.yelp.com/biz/bivouac-ciderworks-san-diego?hrid=QMcSy-nkdeqJYvr-04h67Q&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-01 11:01:39
kP-35U6V57A4rLyyKXQdbA,Zmwz7xc1tMQr47IgigfAIw,4,"We came for the cider on tap. We stayed for the friendly bartender, amazingly decorated interior, and Kanye over the speakers. Seriously, the decor inside...",https://www.yelp.com/biz/bivouac-ciderworks-san-diego?hrid=Zmwz7xc1tMQr47IgigfAIw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-10 12:09:53
kP-35U6V57A4rLyyKXQdbA,CjJwWropvpLIuKi8DVysLQ,4,"Hip spot to drop by for some cider. Lots of interesting flavors, friendly staff, and cool decor.  My favorite was the strawberry ginger.  They do have happy...",https://www.yelp.com/biz/bivouac-ciderworks-san-diego?hrid=CjJwWropvpLIuKi8DVysLQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-27 21:59:31
VNZB0P6Zqclc3EvwY2riMA,TyE9oEtwKLvmy7bj9gbhbg,4,"Finally reviewing...

My Valentine surprised me by taking me here. We parked valet, went up the elevators to a super fancy entrance. We told the hostess we...",https://www.yelp.com/biz/mister-as-san-diego?hrid=TyE9oEtwKLvmy7bj9gbhbg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-10 18:08:39
VNZB0P6Zqclc3EvwY2riMA,UGLje941bVU6x0WAf6F6cg,1,My parents were in town for Thanksgiving and we decided to eat here instead of cooking a Thanksgiving dinner. The restaurant had a limited menu with a set...,https://www.yelp.com/biz/mister-as-san-diego?hrid=UGLje941bVU6x0WAf6F6cg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-08 22:27:27
VNZB0P6Zqclc3EvwY2riMA,JsnSIgQ1Ke7LpOiHXqpwLQ,3,"I feel like giving the restaurant 2 stars, but it was turkey day and my turkey was pretty good! I've had better! So we made reservations at 8:30 and got...",https://www.yelp.com/biz/mister-as-san-diego?hrid=JsnSIgQ1Ke7LpOiHXqpwLQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-23 02:03:39
TC4WrRzvOpUQG6klahuNBQ,god_WgYppF9j31KLXBgMiA,5,"What can I say?  This place was impressive in every way.

It's an awesome concept, a plane hangar with an open-concept dining room.  There are TVs...",https://www.yelp.com/biz/nolita-hall-san-diego-2?hrid=god_WgYppF9j31KLXBgMiA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-21 00:41:44
TC4WrRzvOpUQG6klahuNBQ,YPfLSaRV7lj1DRMMdYnggg,1,It saddens my heart to have to write this considering the past few times I've come here my experiences were excellent. Today 11/24/18 was an exception....,https://www.yelp.com/biz/nolita-hall-san-diego-2?hrid=YPfLSaRV7lj1DRMMdYnggg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-24 17:57:00
TC4WrRzvOpUQG6klahuNBQ,2FJrpEhKGBluAJSUptPnUQ,3,"Place has a nice vibe! That deserves most of the stars. 

They said they allow animals. We come in and they said we can pick any seat we want. We sit and...",https://www.yelp.com/biz/nolita-hall-san-diego-2?hrid=2FJrpEhKGBluAJSUptPnUQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-21 03:29:12
WG4QTcnlSh4eKylSM6lICg,g4jgHGcHVOK9JkXh7iRsrA,5,I was really excited to try Juniper and Ivy. I have been a fan of Richard Blais since his top chef days. The food was great and didn't disappoint. A lot of...,https://www.yelp.com/biz/juniper-and-ivy-san-diego-2?hrid=g4jgHGcHVOK9JkXh7iRsrA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-04 14:37:22
WG4QTcnlSh4eKylSM6lICg,-sloQpcPD09zNIA90NZyFQ,4,"Is the food good? 
Yes.

Does every item knock you off your socks?
Not really.

That's the issue - there's some REALLY good items here that I could eat...",https://www.yelp.com/biz/juniper-and-ivy-san-diego-2?hrid=-sloQpcPD09zNIA90NZyFQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-25 11:52:58
WG4QTcnlSh4eKylSM6lICg,CWDHRAXkUkHEUT6gGqJ8cA,5,"My boyfriend and I drove down from Los Angeles for the day, and while we acted like we wanted to see San Diego, we really just wanted to go to Juniper &...",https://www.yelp.com/biz/juniper-and-ivy-san-diego-2?hrid=CWDHRAXkUkHEUT6gGqJ8cA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-24 13:40:15
DMFYWH0FRizH9IYaNKwf-A,hXSR31ejHb5-csau8rtx6Q,5,I think I just found my new favorite burger place in San Diego. I tried today the half pound burger and it was really good. I loved that it was not too...,https://www.yelp.com/biz/fernside-san-diego-2?hrid=hXSR31ejHb5-csau8rtx6Q&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-10 18:57:53
DMFYWH0FRizH9IYaNKwf-A,eQ2HlspDP_jQDA30RxU6Kw,3,"We came to Fernside, with hopes we found a good breakfast spot we can get some good food and yummy drinks... this place fell short on all levels. One thing...",https://www.yelp.com/biz/fernside-san-diego-2?hrid=eQ2HlspDP_jQDA30RxU6Kw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-04 05:34:44
DMFYWH0FRizH9IYaNKwf-A,DH43dxMFOR7CNWWIVXh5lQ,3,"This was a little to hipster for me. Couldn't understand the drink and shots. The food menu nothing was sounding tempting. 

So we ordered waffle fries,...",https://www.yelp.com/biz/fernside-san-diego-2?hrid=DH43dxMFOR7CNWWIVXh5lQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-03 17:38:13
xQUhLYb17NZcY4RdHcgrNw,0ySH3wkquzcXxEcpr8sL7A,5,"This is the coolest bar to pop up Downtown recently.

I was here for the soft-opening + grand opening (on Halloween) and I had a great time on both...",https://www.yelp.com/biz/rendezvous-san-diego-2?hrid=0ySH3wkquzcXxEcpr8sL7A&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-19 12:20:06
xQUhLYb17NZcY4RdHcgrNw,4ZQ4SVL1crkbRFrUrp4TKA,5,This place is very cool. Really unique cocktails with a French theme. Not as fancy as the hotels other bar. We were in last night and they had an awesome...,https://www.yelp.com/biz/rendezvous-san-diego-2?hrid=4ZQ4SVL1crkbRFrUrp4TKA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-08 18:08:34
xQUhLYb17NZcY4RdHcgrNw,UWBeD0jYf7RDydW8v7YRxA,5,"Super cool, retro post prohibition vibe with class and style.  Amazing drinks with live music.  This place is going to be a hit with its creative drinks and...",https://www.yelp.com/biz/rendezvous-san-diego-2?hrid=UWBeD0jYf7RDydW8v7YRxA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-03 08:28:31
tbAxlc2q4dB6Sf_7nS8MYg,JzktI4LuR0pRnW1hv6DIvQ,5,"Awesome food and amazing service! 

Order the butterfly margarita and the sopes with house made chorizo.  Presentation is beautiful and the taste is to die...",https://www.yelp.com/biz/curadero-san-diego?hrid=JzktI4LuR0pRnW1hv6DIvQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-08-26 10:52:16
tbAxlc2q4dB6Sf_7nS8MYg,GBegJqOyYTMiirRsCesxbA,4,"Last time I came parking was free with validation, so it was a bummer that it's now $12. But this is still a really wonderful restaurant - a treasure...",https://www.yelp.com/biz/curadero-san-diego?hrid=GBegJqOyYTMiirRsCesxbA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-03 12:50:39
tbAxlc2q4dB6Sf_7nS8MYg,v5hPt_xU7NW2V5dB6q1W3g,1,"Draft edit. 

Cons: Poor service, no water, asked front desk for chips, 1 hour no food, busboy had to get the food, cold rice, overcooked rice, 4 times...",https://www.yelp.com/biz/curadero-san-diego?hrid=v5hPt_xU7NW2V5dB6q1W3g&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-10-04 14:54:06
pqzhua5VkdvL9O84WGKxUw,PmoF0jlxf3ylUSKWcuh7Uw,5,"Elegant, modern, tasteful and most importantly female-owned! I dragged my friends here on one occasion and every member of the party could not get over how...",https://www.yelp.com/biz/you-and-yours-distilling-co-san-diego-5?hrid=PmoF0jlxf3ylUSKWcuh7Uw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-30 09:18:01
pqzhua5VkdvL9O84WGKxUw,nl1hMh1u-PGm2j4UF08U2A,3,"Delicious craft cocktails on happy hour, but subpar service,  In addition to the seasonal summer cocktail menu, there's also a happy hour menu featuring a...",https://www.yelp.com/biz/you-and-yours-distilling-co-san-diego-5?hrid=nl1hMh1u-PGm2j4UF08U2A&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-04 20:30:20
pqzhua5VkdvL9O84WGKxUw,dYETKeZywN9kGVXRWLphPg,5,My girlfriend and I came here for a tasting tour and we mixed up the dates of our tickets. The tour guide was not there but the owner kindly stepped in and...,https://www.yelp.com/biz/you-and-yours-distilling-co-san-diego-5?hrid=dYETKeZywN9kGVXRWLphPg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-13 17:18:43
A-7LvhIWWLfxrtkP-Jhayw,cmjZcXLjrCOaxQHRFVUILA,5,"Add Monkey King to your to-do list, if you haven't already! Foremost, the decor of this place is awesome. We weren't too hungry, so we stuck to some...",https://www.yelp.com/biz/monkey-king-san-diego-3?hrid=cmjZcXLjrCOaxQHRFVUILA&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-09-14 09:39:45
A-7LvhIWWLfxrtkP-Jhayw,Mq4CcXieXl12dp73AOhh0Q,4,"Delicious Thai food. Great pad Thai, good flavours, phenomenal staff. 

Great ambiance",https://www.yelp.com/biz/monkey-king-san-diego-3?hrid=Mq4CcXieXl12dp73AOhh0Q&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-25 00:36:49
A-7LvhIWWLfxrtkP-Jhayw,5M1-UCN4qeP-hiFNsHaazw,4,"Walking up to this bar/restaurant, it looks really cool and lively. Walking in, the decor is awesomely decorated like a jungle with foliage and monkey art...",https://www.yelp.com/biz/monkey-king-san-diego-3?hrid=5M1-UCN4qeP-hiFNsHaazw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-24 10:53:13
T5o3JzvWC5JLK48G9n5ZVw,ij0AyOviAR8T9zhOflPzmg,5,"Stayed here for a mini-trip with my husband and it was a lovely experience. Here are the highlights:
-room was very clean 
-enjoyed time by pool -they had a...",https://www.yelp.com/biz/loews-coronado-bay-coronado-3?hrid=ij0AyOviAR8T9zhOflPzmg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-08-19 22:17:39
T5o3JzvWC5JLK48G9n5ZVw,eKFA4rnDkjnUYdw9nfSutg,3,"Stayed here for a conference - overall nice hotel but overpriced as far as the food is concerned. 

The staff were very nice and friendly and concierge...",https://www.yelp.com/biz/loews-coronado-bay-coronado-3?hrid=eKFA4rnDkjnUYdw9nfSutg&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-08-31 11:13:55
T5o3JzvWC5JLK48G9n5ZVw,nIEP2Zsj7szO668R3xuC3Q,5,"A very pleasant surprise. My first room in the hotel had a bay view with balcony. My next room, in the Bungalows was the BEST. The balcony is right on the...",https://www.yelp.com/biz/loews-coronado-bay-coronado-3?hrid=nIEP2Zsj7szO668R3xuC3Q&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-08-14 15:55:04
i9ZYCprFuqRnl6EPuU0YcA,OD3wZsUEQBSeEjQI6Nn0Xw,5,"Excellent service!! Ordered the Salmon special off the ""From the Whet Noodle Kitchen"" menu. Ridiculously good. 
When my order was sent to the kitchen...",https://www.yelp.com/biz/wrench-and-rodent-seabasstropub-oceanside?hrid=OD3wZsUEQBSeEjQI6Nn0Xw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-27 21:45:27
i9ZYCprFuqRnl6EPuU0YcA,w4gqcA5pZDt_JC3M05YrnQ,5,"I don't normally make a first visit review, as it hardly ever representative of the true talent of the chef and waitstaff. I usually wait until the 2nd or...",https://www.yelp.com/biz/wrench-and-rodent-seabasstropub-oceanside?hrid=w4gqcA5pZDt_JC3M05YrnQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-24 16:58:55
i9ZYCprFuqRnl6EPuU0YcA,p9W6k56nejYFa3gDuMBn0Q,2,"Tried this place the other night. Definitely would recommend you only stick to the specials. We had 2 rolls: the hedgehog and another one, ginger something....",https://www.yelp.com/biz/wrench-and-rodent-seabasstropub-oceanside?hrid=p9W6k56nejYFa3gDuMBn0Q&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-24 12:58:59
eIUd0dPpd-8oWIQu2ch9gw,TK-7vsO_g4RxuHAaetK_5A,5,My boyfriend and I went on a date a couple of weeks back at Campfire and it did NOT disappoint. The drinks were delectable and we got 4 dishes and shared....,https://www.yelp.com/biz/campfire-carlsbad-2?hrid=TK-7vsO_g4RxuHAaetK_5A&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-05 10:16:49
eIUd0dPpd-8oWIQu2ch9gw,Ew_-Z66iTTJLbXCNS01YbQ,4,"Came here with family, it was my first time but not the others. Because they've been there before, this time they decided to try the Camp Feast. It was...",https://www.yelp.com/biz/campfire-carlsbad-2?hrid=Ew_-Z66iTTJLbXCNS01YbQ&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-12-08 09:47:01
eIUd0dPpd-8oWIQu2ch9gw,uoON4W7cbW0sl3lK05-usw,5,I just want to start by saying that this was my first visit to Carlsbad Village. I was quite excited at how cute this area is. I certainly want to go back...,https://www.yelp.com/biz/campfire-carlsbad-2?hrid=uoON4W7cbW0sl3lK05-usw&adjust_creative=r7MUJQBTl9K6JVyS6S33Ug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=r7MUJQBTl9K6JVyS6S33Ug,2018-11-30 14:22:39
